<<<<<<< HEAD
Material ID,material type,company name,location,type of cement,distance,geolocation,market cost,quantity,petrol price,quality,excise duty cost,season of purchase,cost
3543,cement,INDIA,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",130,30,102,43,468.0,Winter,6416.0
9615,cement,ACC,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",106,30,95,43,381.59999999999997,Rainy,13663.2
5325,cement,INDIA,Bhopal,White Cement,100,"[23.25469, 77.40289]",102,20,96,43,244.79999999999998,Rainy,7449.6
7094,cement,AMBUJA,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",129,20,95,33,309.59999999999997,Rainy,12919.2
5587,cement,ACC,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",128,30,97,43,460.79999999999995,Winter,8692.099999999999
1758,cement,AMBUJA,Delhi,White Cement,200,"[28.7040592, 77.1024902]",140,20,95,53,336.0,Summer,13192.0
6590,cement,AMBUJA,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",106,30,96,43,381.59999999999997,Winter,8863.2
2457,cement,AMBUJA,Jaipur,Expansive Cement,170,"[27.0, 76.0]",120,40,105,33,576.0,Winter,15067.0
3243,cement,AMBUJA,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",141,10,95,33,169.2,Rainy,11468.400000000001
5627,cement,AMBUJA,Jaipur,White Cement,170,"[27.0, 76.0]",121,30,105,43,435.59999999999997,Rainy,13616.2
6794,cement,AMBUJA,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",143,10,95,33,171.6,Summer,11493.2
3514,cement,ULTRATECH,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",118,10,97,43,141.6,Rainy,5393.700000000001
1306,cement,ORIENT,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",124,40,96,53,595.1999999999999,Summer,11070.400000000001
2306,cement,JAYPEE,Jamshedpur,Colored Cement,79,"[22.80278, 86.18545]",128,40,97,43,614.4,Summer,10279.3
5955,cement,RAMCO,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",100,20,95,43,240.0,Summer,12200.0
3228,cement,RAMCO,Jaipur,Sulfates Resisting Cement,170,"[27.0, 76.0]",143,40,105,43,686.4,Rainy,16207.8
3455,cement,JAYPEE,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",139,10,96,53,166.79999999999998,Winter,6643.6
8373,cement,JAYPEE,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",149,10,96,33,178.79999999999998,Rainy,6767.6
4917,cement,ACC,Bhopal,Sulfates Resisting Cement,100,"[23.25469, 77.40289]",124,10,96,43,148.79999999999998,Rainy,6457.6
7366,cement,INDIA,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",149,30,97,53,536.4,Winter,9473.3
5983,cement,ORIENT,Vishakapatnam,Colored Cement,95,"[17.68009, 83.20161]",109,10,110,33,130.79999999999998,Winter,6691.6
6514,cement,JAYPEE,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",115,40,97,43,552.0,Rainy,9634.5
2123,cement,INDIA,Jaipur,Colored Cement,170,"[27.0, 76.0]",101,20,105,43,242.39999999999998,Summer,11619.8
4037,cement,JAYPEE,Delhi,White Cement,200,"[28.7040592, 77.1024902]",136,20,95,33,326.4,Summer,13092.8
1532,cement,ULTRATECH,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",131,10,96,33,157.2,Rainy,6544.4
2741,cement,ORIENT,Jaipur,Hydrophobic Cement,170,"[27.0, 76.0]",106,10,105,33,127.19999999999999,Summer,10429.400000000001
8593,cement,INDIA,Jaipur,Sulfates Resisting Cement,170,"[27.0, 76.0]",121,30,105,43,435.59999999999997,Summer,13616.2
2297,cement,RAMCO,Bhilai,Blast Furnace Slag Cement,30,"[21.20919, 81.4285]",150,30,102,43,540.0,Winter,7160.0
8787,cement,INDIA,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",125,20,97,33,300.0,Summer,13515.0
5719,cement,JAYPEE,Guwahati,White Cement,210,"[26.148043, 91.731377]",109,40,97,53,523.1999999999999,Rainy,15821.400000000001
7310,cement,ULTRATECH,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",132,40,110,43,633.6,Winter,11887.2
9650,cement,RAMCO,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",131,20,97,43,314.4,Summer,13663.8
8356,cement,ULTRATECH,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",108,20,102,33,259.2,Winter,4258.4
3882,cement,ULTRATECH,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",100,20,102,43,240.0,Summer,4060.0
6838,cement,AMBUJA,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",110,20,110,33,264.0,Summer,8068.0
7158,cement,ULTRATECH,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",116,40,110,43,556.8,Rainy,11093.599999999999
7822,cement,INDIA,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",150,40,105,43,720.0,Winter,16555.0
4641,cement,RAMCO,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",100,10,105,53,120.0,Rainy,10355.0
3584,cement,ORIENT,Vishakapatnam,White Cement,95,"[17.68009, 83.20161]",125,30,110,43,450.0,Rainy,9990.0
7867,cement,RAMCO,Bhilai,Expansive Cement,30,"[21.20919, 81.4285]",117,30,102,33,421.2,Winter,5932.4
5462,cement,AMBUJA,Jaipur,Expansive Cement,170,"[27.0, 76.0]",137,40,105,53,657.6,Summer,15910.2
8594,cement,ORIENT,Guwahati,White Cement,210,"[26.148043, 91.731377]",131,10,97,33,157.2,Rainy,12039.400000000001
4811,cement,ACC,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",137,30,96,33,493.2,Winter,10016.400000000001
2877,cement,ACC,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",107,20,97,43,256.8,Rainy,6584.1
3198,cement,ULTRATECH,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",144,10,105,33,172.79999999999998,Summer,10900.599999999999
9277,cement,INDIA,Bhilai,White Cement,30,"[21.20919, 81.4285]",110,30,102,43,396.0,Winter,5672.0
2252,cement,AMBUJA,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",101,10,110,43,121.19999999999999,Rainy,6592.4
5341,cement,AMBUJA,Jamshedpur,Colored Cement,79,"[22.80278, 86.18545]",135,30,97,43,486.0,Rainy,8952.5
1176,cement,RAMCO,Jamshedpur,Expansive Cement,79,"[22.80278, 86.18545]",108,10,97,43,129.6,Rainy,5269.700000000001
3899,cement,RAMCO,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",114,30,110,43,410.4,Summer,9580.8
7782,cement,AMBUJA,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",135,20,105,43,324.0,Winter,12463.0
8183,cement,RAMCO,Bhilai,Low Heat Cement,30,"[21.20919, 81.4285]",106,10,102,33,127.19999999999999,Summer,2894.3999999999996
6508,cement,INDIA,Jaipur,Hydrophobic Cement,170,"[27.0, 76.0]",124,30,105,33,446.4,Rainy,13727.8
9232,cement,ACC,Vishakapatnam,Blast Furnace Slag Cement,95,"[17.68009, 83.20161]",142,40,110,33,681.6,Rainy,12383.2
6876,cement,JAYPEE,Delhi,White Cement,200,"[28.7040592, 77.1024902]",124,30,95,43,446.4,Winter,14332.8
7590,cement,INDIA,Bhilai,White Cement,30,"[21.20919, 81.4285]",108,30,102,33,388.8,Rainy,5597.6
7450,cement,RAMCO,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",136,30,110,43,489.59999999999997,Winter,10399.2
6765,cement,ORIENT,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",109,10,110,53,130.79999999999998,Winter,6691.6
5523,cement,JAYPEE,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",133,20,95,43,319.2,Summer,13018.400000000001
1497,cement,ORIENT,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",150,20,95,53,360.0,Rainy,13440.0
1076,cement,ORIENT,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",114,40,96,43,547.1999999999999,Summer,10574.400000000001
8090,cement,ULTRATECH,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",148,20,96,33,355.2,Summer,8590.400000000001
6763,cement,RAMCO,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",148,30,95,33,532.8,Rainy,15225.599999999999
2258,cement,ULTRATECH,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",142,10,105,43,170.4,Rainy,10875.8
2621,cement,INDIA,Delhi,Sulfates Resisting Cement,200,"[28.7040592, 77.1024902]",136,30,95,43,489.59999999999997,Winter,14779.2
2940,cement,RAMCO,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",129,20,95,33,309.59999999999997,Rainy,12919.2
5695,cement,RAMCO,Jaipur,Hydrophobic Cement,170,"[27.0, 76.0]",108,10,105,43,129.6,Rainy,10454.2
4996,cement,AMBUJA,Vishakapatnam,Blast Furnace Slag Cement,95,"[17.68009, 83.20161]",118,40,110,43,566.4,Winter,11192.8
4862,cement,INDIA,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",138,30,105,43,496.79999999999995,Winter,14248.599999999999
2059,cement,ACC,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",119,10,95,33,142.79999999999998,Winter,11195.599999999999
6604,cement,ACC,Jaipur,Expansive Cement,170,"[27.0, 76.0]",137,30,105,43,493.2,Rainy,14211.400000000001
9145,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",134,10,105,53,160.79999999999998,Summer,10776.599999999999
1315,cement,ORIENT,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",113,10,97,43,135.6,Summer,11816.2
9124,cement,INDIA,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",119,30,110,53,428.4,Winter,9766.8
5566,cement,ULTRATECH,Delhi,Low Heat Cement,200,"[28.7040592, 77.1024902]",131,10,95,33,157.2,Rainy,11344.400000000001
5350,cement,AMBUJA,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",111,30,110,43,399.59999999999997,Winter,9469.2
1729,cement,ULTRATECH,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",129,40,97,33,619.1999999999999,Winter,10328.900000000001
1607,cement,JAYPEE,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",127,30,110,43,457.2,Rainy,10064.400000000001
2056,cement,AMBUJA,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",147,40,97,33,705.6,Winter,17706.199999999997
6150,cement,ULTRATECH,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",150,10,96,53,180.0,Summer,6780.0
6743,cement,INDIA,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",121,10,97,43,145.2,Summer,11915.400000000001
4579,cement,RAMCO,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",127,10,97,33,152.4,Rainy,11989.8
6309,cement,JAYPEE,Jaipur,Hydrophobic Cement,170,"[27.0, 76.0]",139,30,105,33,500.4,Rainy,14285.8
8002,cement,AMBUJA,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",127,30,97,43,457.2,Winter,15139.400000000001
9795,cement,JAYPEE,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",108,40,96,43,518.4,Summer,10276.8
1927,cement,INDIA,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",106,10,110,43,127.19999999999999,Winter,6654.4
4858,cement,AMBUJA,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",122,10,102,43,146.4,Rainy,3092.8
1937,cement,JAYPEE,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",138,30,96,53,496.79999999999995,Summer,10053.599999999999
1171,cement,JAYPEE,Bhilai,White Cement,30,"[21.20919, 81.4285]",129,20,102,33,309.59999999999997,Winter,4779.200000000001
4783,cement,ACC,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",150,30,110,33,540.0,Summer,10920.0
9815,cement,INDIA,Bhilai,White Cement,30,"[21.20919, 81.4285]",109,40,102,33,523.1999999999999,Summer,6986.4
6179,cement,INDIA,Jaipur,White Cement,170,"[27.0, 76.0]",144,20,105,33,345.59999999999997,Winter,12686.2
4684,cement,JAYPEE,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",135,30,105,43,486.0,Summer,14137.0
3876,cement,ULTRATECH,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",108,10,97,53,129.6,Rainy,5269.700000000001
4214,cement,RAMCO,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",118,40,97,33,566.4,Winter,9783.3
1341,cement,AMBUJA,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",143,10,95,53,171.6,Winter,11493.2
8105,cement,INDIA,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",135,20,96,33,324.0,Winter,8268.0
9547,cement,ULTRATECH,Vishakapatnam,Colored Cement,95,"[17.68009, 83.20161]",129,20,110,53,309.59999999999997,Rainy,8539.2
2798,cement,RAMCO,Bhopal,Sulfates Resisting Cement,100,"[23.25469, 77.40289]",118,20,96,33,283.2,Rainy,7846.4
1570,cement,INDIA,Vishakapatnam,White Cement,95,"[17.68009, 83.20161]",116,40,110,53,556.8,Winter,11093.599999999999
4604,cement,ULTRATECH,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",141,20,96,33,338.4,Summer,8416.8
9546,cement,AMBUJA,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",104,10,102,43,124.8,Summer,2869.6000000000004
9052,cement,INDIA,Delhi,White Cement,200,"[28.7040592, 77.1024902]",103,30,95,53,370.8,Rainy,13551.599999999999
8621,cement,ORIENT,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",118,20,95,43,283.2,Rainy,12646.400000000001
7779,cement,ORIENT,Bhopal,White Cement,100,"[23.25469, 77.40289]",137,10,96,53,164.4,Summer,6618.799999999999
5328,cement,ORIENT,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",144,10,97,43,172.79999999999998,Summer,12200.599999999999
4941,cement,AMBUJA,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",127,10,102,53,152.4,Summer,3154.8
8687,cement,ULTRATECH,Jamshedpur,Low Heat Cement,79,"[22.80278, 86.18545]",125,20,97,53,300.0,Rainy,7030.5
4031,cement,ACC,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",148,20,96,53,355.2,Rainy,8590.400000000001
2938,cement,ORIENT,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",138,20,96,33,331.2,Rainy,8342.4
1327,cement,JAYPEE,Jaipur,Colored Cement,170,"[27.0, 76.0]",146,10,105,43,175.2,Winter,10925.400000000001
6014,cement,AMBUJA,Bhilai,High Alumina Cement,30,"[21.20919, 81.4285]",140,20,102,43,336.0,Summer,5052.0
9526,cement,INDIA,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",113,30,105,53,406.8,Rainy,13318.599999999999
9004,cement,ULTRATECH,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",130,10,96,43,156.0,Winter,6532.0
8334,cement,RAMCO,Bhilai,Expansive Cement,30,"[21.20919, 81.4285]",140,10,102,33,168.0,Winter,3316.0
4632,cement,ULTRATECH,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",131,30,96,33,471.59999999999997,Summer,9793.2
1432,cement,ULTRATECH,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",104,40,105,33,499.2,Winter,14273.400000000001
7523,cement,ACC,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",108,10,97,53,129.6,Rainy,5269.700000000001
9716,cement,RAMCO,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",109,30,95,43,392.4,Winter,13774.8
4595,cement,ULTRATECH,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",125,20,97,53,300.0,Summer,13515.0
3786,cement,ORIENT,Jaipur,Expansive Cement,170,"[27.0, 76.0]",106,30,105,33,381.59999999999997,Summer,13058.2
2329,cement,RAMCO,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",122,30,97,33,439.2,Summer,14953.400000000001
8050,cement,ULTRATECH,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",100,20,97,43,240.0,Summer,12895.0
6643,cement,RAMCO,Guwahati,Expansive Cement,210,"[26.148043, 91.731377]",132,20,97,53,316.8,Winter,13688.599999999999
2467,cement,RAMCO,Bhilai,Blast Furnace Slag Cement,30,"[21.20919, 81.4285]",134,20,102,33,321.59999999999997,Summer,4903.200000000001
6417,cement,ACC,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",115,20,96,33,276.0,Summer,7772.0
8382,cement,JAYPEE,Bhilai,Blast Furnace Slag Cement,30,"[21.20919, 81.4285]",124,20,102,53,297.59999999999997,Rainy,4655.200000000001
9327,cement,ORIENT,Jaipur,Hydrophobic Cement,170,"[27.0, 76.0]",108,40,105,43,518.4,Winter,14471.8
7434,cement,INDIA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",119,40,96,33,571.1999999999999,Winter,10822.400000000001
7136,cement,AMBUJA,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",135,20,102,53,324.0,Winter,4928.0
2707,cement,AMBUJA,Guwahati,Expansive Cement,210,"[26.148043, 91.731377]",100,20,97,53,240.0,Winter,12895.0
1795,cement,JAYPEE,Guwahati,Sulfates Resisting Cement,210,"[26.148043, 91.731377]",126,10,97,33,151.2,Winter,11977.400000000001
9106,cement,INDIA,Bhilai,High Alumina Cement,30,"[21.20919, 81.4285]",108,40,102,33,518.4,Winter,6936.799999999999
2087,cement,AMBUJA,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",138,10,105,33,165.6,Rainy,10826.2
7167,cement,INDIA,Jamshedpur,Expansive Cement,79,"[22.80278, 86.18545]",141,30,97,33,507.59999999999997,Summer,9175.7
9415,cement,AMBUJA,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",141,10,95,33,169.2,Winter,11468.400000000001
7792,cement,RAMCO,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",143,40,97,43,686.4,Winter,11023.3
3055,cement,ORIENT,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",128,20,95,43,307.2,Rainy,12894.400000000001
9934,cement,ULTRATECH,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",102,20,97,33,244.79999999999998,Rainy,6460.1
2652,cement,RAMCO,Guwahati,White Cement,210,"[26.148043, 91.731377]",144,40,97,43,691.1999999999999,Summer,17557.4
1295,cement,ACC,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",118,10,110,33,141.6,Summer,6803.200000000001
3470,cement,ORIENT,Jaipur,White Cement,170,"[27.0, 76.0]",149,10,105,53,178.79999999999998,Summer,10962.599999999999
9821,cement,ULTRATECH,Bhopal,Air Entraining Cement,100,"[23.25469, 77.40289]",142,40,96,53,681.6,Winter,11963.2
5884,cement,RAMCO,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",105,10,95,53,126.0,Rainy,11022.0
6501,cement,ULTRATECH,Jaipur,Colored Cement,170,"[27.0, 76.0]",111,30,105,43,399.59999999999997,Summer,13244.2
9613,cement,INDIA,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",112,40,96,53,537.6,Winter,10475.2
7306,cement,ORIENT,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",115,30,95,43,414.0,Rainy,13998.0
5778,cement,INDIA,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",108,40,110,43,518.4,Summer,10696.8
6298,cement,ORIENT,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",130,40,105,43,624.0,Winter,15563.0
2835,cement,ULTRATECH,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",146,40,96,33,700.8,Summer,12161.599999999999
2820,cement,RAMCO,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",118,20,96,53,283.2,Winter,7846.4
5034,cement,INDIA,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",118,10,102,43,141.6,Rainy,3043.2
8012,cement,ULTRATECH,Bhilai,Low Heat Cement,30,"[21.20919, 81.4285]",101,20,102,43,242.39999999999998,Rainy,4084.8
5739,cement,RAMCO,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",104,40,105,53,499.2,Summer,14273.400000000001
7776,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",139,10,105,43,166.79999999999998,Rainy,10838.599999999999
1710,cement,AMBUJA,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",144,20,97,43,345.59999999999997,Winter,13986.2
6004,cement,ORIENT,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",111,20,95,53,266.4,Winter,12472.8
6183,cement,ULTRATECH,Bhopal,Blast Furnace Slag Cement,100,"[23.25469, 77.40289]",115,40,96,33,552.0,Summer,10624.0
7073,cement,ACC,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",138,40,95,53,662.4,Winter,16564.8
9231,cement,INDIA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",131,30,96,43,471.59999999999997,Summer,9793.2
4156,cement,JAYPEE,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",128,20,96,53,307.2,Rainy,8094.4
6281,cement,ULTRATECH,Bhopal,Sulfates Resisting Cement,100,"[23.25469, 77.40289]",118,10,96,53,141.6,Winter,6383.200000000001
3240,cement,AMBUJA,Guwahati,Expansive Cement,210,"[26.148043, 91.731377]",105,20,97,43,252.0,Summer,13019.0
9734,cement,ACC,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",143,20,110,53,343.2,Winter,8886.400000000001
3918,cement,ACC,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",112,20,96,43,268.8,Rainy,7697.6
9164,cement,ULTRATECH,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",128,20,102,43,307.2,Rainy,4754.4
5222,cement,RAMCO,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",111,30,102,33,399.59999999999997,Rainy,5709.200000000001
3781,cement,ULTRATECH,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",103,20,110,33,247.2,Rainy,7894.4
8766,cement,ORIENT,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",127,10,110,33,152.4,Summer,6914.799999999999
3393,cement,ORIENT,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",126,30,97,53,453.59999999999997,Winter,8617.7
9791,cement,JAYPEE,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",116,40,96,33,556.8,Summer,10673.599999999999
2660,cement,JAYPEE,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",105,20,97,33,252.0,Summer,13019.0
9030,cement,ULTRATECH,Jamshedpur,Expansive Cement,79,"[22.80278, 86.18545]",128,20,97,43,307.2,Winter,7104.9
9084,cement,RAMCO,Jamshedpur,Air Entraining Cement,79,"[22.80278, 86.18545]",137,40,97,43,657.6,Winter,10725.7
8225,cement,JAYPEE,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",126,20,110,33,302.4,Winter,8464.8
3676,cement,ULTRATECH,Bhilai,High Alumina Cement,30,"[21.20919, 81.4285]",127,20,102,43,304.8,Winter,4729.6
5866,cement,JAYPEE,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",137,20,97,43,328.8,Winter,13812.599999999999
8426,cement,ACC,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",137,30,96,53,493.2,Summer,10016.400000000001
5665,cement,RAMCO,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",149,20,95,43,357.59999999999997,Summer,13415.2
1185,cement,INDIA,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",118,10,97,33,141.6,Winter,5393.700000000001
5837,cement,INDIA,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",118,40,97,33,566.4,Winter,9783.3
1251,cement,INDIA,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",120,10,97,53,144.0,Rainy,5418.5
9455,cement,AMBUJA,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",122,30,97,53,439.2,Summer,8468.9
8945,cement,ORIENT,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",106,20,97,43,254.39999999999998,Rainy,6559.299999999999
4555,cement,JAYPEE,Jamshedpur,Expansive Cement,79,"[22.80278, 86.18545]",131,40,97,33,628.8,Rainy,10428.099999999999
5576,cement,ULTRATECH,Jamshedpur,Blast Furnace Slag Cement,79,"[22.80278, 86.18545]",125,20,97,33,300.0,Winter,7030.5
7876,cement,RAMCO,Bhilai,White Cement,30,"[21.20919, 81.4285]",136,10,102,43,163.2,Summer,3266.3999999999996
4210,cement,AMBUJA,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",134,20,105,33,321.59999999999997,Summer,12438.2
1954,cement,ACC,Jaipur,Expansive Cement,170,"[27.0, 76.0]",149,40,105,53,715.1999999999999,Rainy,16505.4
6208,cement,JAYPEE,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",141,30,110,33,507.59999999999997,Summer,10585.2
8113,cement,ULTRATECH,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",110,10,96,53,132.0,Winter,6284.0
2431,cement,ACC,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",102,20,105,53,244.79999999999998,Rainy,11644.599999999999
1297,cement,INDIA,Bhopal,Sulfates Resisting Cement,100,"[23.25469, 77.40289]",115,10,96,43,138.0,Summer,6346.0
5767,cement,ULTRATECH,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",106,30,97,43,381.59999999999997,Rainy,14358.2
5482,cement,AMBUJA,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",122,40,97,43,585.6,Summer,9981.7
2833,cement,RAMCO,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",114,40,96,43,547.1999999999999,Summer,10574.400000000001
8257,cement,AMBUJA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",142,30,96,33,511.2,Summer,10202.400000000001
7847,cement,ACC,Jamshedpur,Low Heat Cement,79,"[22.80278, 86.18545]",112,10,97,33,134.4,Winter,5319.299999999999
2120,cement,AMBUJA,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",150,40,102,33,720.0,Winter,9020.0
2878,cement,RAMCO,Delhi,White Cement,200,"[28.7040592, 77.1024902]",144,20,95,53,345.59999999999997,Summer,13291.2
3073,cement,RAMCO,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",134,20,102,33,321.59999999999997,Rainy,4903.200000000001
3505,cement,ACC,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",126,40,110,43,604.8,Summer,11589.599999999999
9271,cement,ACC,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",127,40,102,53,609.6,Summer,7879.200000000001
4743,cement,RAMCO,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",113,10,96,33,135.6,Winter,6321.200000000001
6609,cement,INDIA,Jaipur,Expansive Cement,170,"[27.0, 76.0]",148,40,105,33,710.4,Summer,16455.8
